Timestamp,Buy_Price,Sell_Price
177427197.1666,13.4,7.0
177427199.26659998,13.4,7.0
177427201.26659998,13.4,7.0
177427203.26659998,13.4,7.0
177427205.26659998,13.4,7.0
177427207.26659998,13.4,7.0
177427209.26659998,13.4,7.0
177427211.26659998,13.4,7.0
177427213.26659998,13.4,7.0
177427215.26659998,13.4,7.0
177427217.26659998,13.4,7.0
177427219.26659998,13.4,7.0
177427221.26659998,13.4,7.0
177427223.26659998,13.4,7.0
177427225.26659998,13.4,7.0
177427227.26659998,13.4,7.0
177427229.26659998,13.4,7.0
177427231.26659998,13.4,7.0
177427233.26659998,13.4,7.0
177427235.26659998,13.4,7.0
177427237.26659998,13.4,7.0
177427239.26659998,13.4,7.0
177427241.26659998,13.4,7.0
177427243.26659998,13.4,7.0
177427245.26659998,13.4,7.0
177427247.26659998,13.4,7.0
177427249.26659998,13.4,7.0
177427251.26659998,13.4,7.0
177427253.26659998,13.4,7.0
177427255.26659998,13.4,7.0
177427257.26659998,13.4,7.0
177427259.26659998,13.4,7.0
177427261.26659998,13.4,7.0
177427263.26659998,13.4,7.0
177427265.26659998,13.4,7.0
177427267.26659998,13.4,7.0
177427269.26659998,13.4,7.0
177427271.26659998,13.4,7.0
177427273.26659998,11.0,7.0
177427275.26659998,13.4,7.0
177427277.26659998,13.4,7.0
177427279.26659998,13.4,7.0
177427281.26659998,13.4,7.0
177427283.26659998,13.4,7.0
177427285.26659998,13.4,7.0
177427287.26659998,13.4,7.0
177427289.26659998,13.4,7.0
177427291.26659998,13.4,7.0
177427293.26659998,13.4,7.0
177427295.26659998,13.4,7.0
177427297.26659998,13.4,7.0
177427299.26659998,13.4,7.0
177427301.26659998,13.4,7.0
177427303.26659998,13.4,7.0
177427305.26659998,13.4,7.0
177427307.26659998,13.4,7.0
177427309.26659998,13.4,7.0
177427311.26659998,13.4,7.4
177427313.26659998,13.4,7.4
177427315.26659998,13.4,7.4
177427317.26659998,13.4,7.300000000000001
177427319.26659998,13.4,7.000000000000001
177427321.26659998,13.4,7.1000000000000005
177427323.26659998,13.4,7.1000000000000005
177427325.26659998,13.4,7.1000000000000005
177427327.26659998,13.3,7.2
177427329.26659998,13.3,7.1000000000000005
177427331.26659998,13.3,7.1000000000000005
177427333.26659998,13.3,7.1000000000000005
177427335.26659998,13.3,7.1000000000000005
177427337.26659998,13.3,7.1000000000000005
177427339.26659998,13.3,7.1000000000000005
177427341.26659998,13.3,7.1000000000000005
177427343.26659998,13.3,7.000000000000001
177427345.26659998,13.3,7.1000000000000005
177427347.26659998,13.3,7.1000000000000005
177427349.26659998,13.3,7.1000000000000005
177427351.26659998,13.4,7.000000000000001
177427353.26659998,13.4,7.000000000000001
177427355.26659998,13.4,7.000000000000001
177427357.26659998,13.4,7.000000000000001
177427359.26659998,13.4,7.000000000000001
177427361.26659998,13.4,7.000000000000001
177427363.26659998,13.4,7.000000000000001
177427365.26659998,13.4,7.1000000000000005
177427367.26659998,13.4,7.1000000000000005
177427369.26659998,13.4,7.1000000000000005
177427371.26659998,13.4,7.1000000000000005
177427373.26659998,13.4,7.1000000000000005
177427375.26659998,13.4,7.1000000000000005
177427377.26659998,13.4,7.1000000000000005
177427379.26659998,13.4,7.1000000000000005
177427381.26659998,13.4,7.1000000000000005
177427383.26659998,13.4,7.1000000000000005
177427385.26659998,13.4,7.1000000000000005
177427387.26659998,13.4,7.1000000000000005
177427389.26659998,13.4,7.1000000000000005
177427391.26659998,13.4,7.1000000000000005
177427393.26659998,13.4,7.000000000000001
177427395.26659998,13.4,7.000000000000001
177427397.26659998,13.4,7.000000000000001
177427399.26659998,13.4,7.000000000000001
177427401.26659998,13.4,7.000000000000001
177427403.26659998,13.4,7.000000000000001
177427405.26659998,13.4,7.000000000000001
177427407.26659998,13.4,7.000000000000001
177427409.26659998,13.4,7.1000000000000005
177427411.26659998,13.4,7.1000000000000005
177427413.26659998,13.4,7.1000000000000005
177427415.26659998,13.4,7.1000000000000005
177427417.26659998,13.4,7.1000000000000005
177427419.26659998,13.4,7.1000000000000005
177427421.26659998,13.4,7.1000000000000005
177427423.26659998,13.4,7.1000000000000005
177427425.26659998,13.4,7.1000000000000005
177427427.26659998,13.4,7.1000000000000005
177427429.26659998,13.4,7.1000000000000005
177427431.26659998,13.4,7.1000000000000005
177427433.26659998,13.4,7.1000000000000005
177427435.26659998,13.4,7.1000000000000005
177427437.26659998,13.4,7.1000000000000005
177427439.26659998,13.4,7.1000000000000005
177427441.26659998,13.4,7.1000000000000005
177427443.26659998,13.4,7.000000000000001
177427445.26659998,13.4,7.000000000000001
177427447.26659998,13.4,7.200000000000001
177427449.26659998,13.4,7.100000000000001
177427451.26659998,13.4,7.100000000000001
177427453.26659998,13.4,7.100000000000001
177427455.26659998,13.4,7.100000000000001
177427457.26659998,13.4,7.100000000000001
177427459.26659998,13.4,7.100000000000001
177427461.26659998,13.4,7.100000000000001
177427463.26659998,13.4,7.100000000000001
177427465.26659998,13.4,7.100000000000001
177427467.26659998,13.4,7.100000000000001
177427469.26659998,13.4,7.100000000000001
177427471.26659998,13.4,7.200000000000001
177427473.26659998,13.4,7.300000000000001
177427475.26659998,13.4,7.300000000000001
177427477.26659998,13.4,7.300000000000001
177427479.26659998,13.4,7.300000000000001
177427481.26659998,13.4,7.300000000000001
177427483.26659998,13.4,7.300000000000001
177427485.26659998,13.4,7.300000000000001
177427487.26659998,13.4,7.300000000000001
177427489.26659998,13.4,7.300000000000001
177427491.26659998,13.4,7.000000000000001
177427493.26659998,13.4,7.1000000000000005
177427495.26659998,13.4,7.1000000000000005
177427497.26659998,13.4,7.1000000000000005
177427499.26659998,13.4,7.1000000000000005
177427501.26659998,13.4,7.1000000000000005
177427503.26659998,13.4,7.1000000000000005
177427505.26659998,13.4,7.1000000000000005
177427507.26659998,13.4,7.1000000000000005
177427509.26659998,13.4,7.1000000000000005
177427511.26659998,13.4,7.1000000000000005
177427513.26659998,13.4,7.1000000000000005
177427515.26659998,13.4,7.1000000000000005
177427517.26659998,13.4,7.000000000000001
177427519.26659998,13.4,7.000000000000001
177427521.26659998,13.4,7.000000000000001
177427523.26659998,13.4,7.000000000000001
177427525.26659998,13.3,7.000000000000001
177427527.26659998,13.3,7.000000000000001
177427529.26659998,13.3,7.000000000000001
177427531.26659998,13.3,7.000000000000001
177427533.26659998,13.3,7.000000000000001
177427535.26659998,13.3,7.000000000000001
177427537.26659998,13.4,7.000000000000001
177427539.26659998,13.4,7.1000000000000005
177427541.26659998,13.4,7.000000000000001
177427543.26659998,13.4,7.000000000000001
177427545.26659998,13.4,7.000000000000001
177427547.26659998,13.4,7.000000000000001
177427549.26659998,13.4,7.000000000000001
177427551.26659998,13.4,7.000000000000001
177427553.26659998,13.4,7.000000000000001
177427555.26659998,11.0,7.000000000000001
177427557.26659998,13.4,7.000000000000001
177427559.26659998,13.4,7.000000000000001
177427561.26659998,13.4,7.000000000000001
177427563.26659998,13.4,7.000000000000001
177427565.26659998,13.4,7.000000000000001
177427567.26659998,13.4,5.600000000000001
177427569.26659998,13.4,5.600000000000001
177427571.26659998,13.4,5.600000000000001
177427573.26659998,13.4,5.600000000000001
177427575.26659998,13.4,5.600000000000001
177427577.26659998,13.4,5.600000000000001
177427579.26659998,13.4,5.600000000000001
177427581.26659998,13.4,5.700000000000001
177427583.26659998,13.4,5.600000000000001
177427585.26659998,13.4,5.600000000000001
177427587.26659998,13.4,7.000000000000002
177427589.26659998,13.4,7.100000000000001
177427591.26659998,13.4,7.100000000000001
177427593.26659998,13.4,7.000000000000002
177427595.26659998,13.4,7.000000000000002
177427597.26659998,13.4,7.000000000000002
177427599.26659998,13.4,7.000000000000002
177427601.26659998,13.4,7.000000000000002
177427603.26659998,13.4,7.000000000000002
