Timestamp,Buy_Price,Sell_Price
177427465.1661,4417336.6,3710644.3
177427467.1661,4417336.6,3710644.3
177427469.1661,4417336.6,3710644.3
177427471.1661,4417336.6,3710644.3
177427473.1661,4417336.699999999,3710644.3
177427475.1661,4417336.699999999,3710644.3
177427477.1661,4417336.699999999,3710644.3
177427479.1661,4417336.699999999,3710644.3
177427481.1661,4417336.699999999,3710644.3
177427483.1661,4417336.699999999,3710644.3
177427485.1661,4417336.699999999,3710644.3
177427487.1661,4417336.699999999,3710644.3
177427489.1661,4417336.699999999,3710644.3
177427491.1661,4417336.699999999,3710644.3
177427493.1661,4417336.699999999,3710644.3
177427495.1661,4417336.699999999,3710644.3
177427497.1661,4417336.699999999,3710644.3
177427499.1661,4417336.699999999,3710644.3
177427501.1661,4417336.699999999,3710644.4
177427503.1661,4417336.699999999,3710644.5
177427505.1661,4417336.6,3710644.5
177427507.1661,4417336.6,3710644.6
177427509.1661,4417336.399999999,3710644.7
177427511.1661,4417336.399999999,3710644.7
177427513.1661,4417336.399999999,3710644.7
177427515.1661,4417336.399999999,3710644.7
177427517.1661,4417336.3,3710644.7
177427519.1661,4417336.3,3710644.8000000003
177427521.1661,4417336.3,3710644.8000000003
177427523.1661,4417336.3,3710644.8000000003
177427525.1661,4417336.3,3710644.8000000003
177427527.1661,4417336.3,3710644.8000000003
177427529.1661,4417336.3,3710644.8000000003
177427531.1661,4417336.3,3710644.8000000003
177427533.1661,4417336.2,3710644.8000000003
177427535.1661,4417336.2,3710644.8000000003
177427537.1661,4417336.2,3710644.8000000003
177427539.1661,4417336.2,3710644.8000000003
177427541.1661,4417336.2,3710644.8000000003
177427543.1661,4417336.2,3710644.8000000003
177427545.1661,4417336.2,3710644.8000000003
177427547.1661,4417336.2,3710644.8000000003
177427549.1661,4417336.2,3710644.8000000003
177427551.1661,4417336.2,3710644.8000000003
177427553.1661,4417336.2,3710644.8000000003
177427555.1661,4417336.2,3710644.8000000003
177427557.1661,4417336.2,3710644.7
177427559.1661,4417336.2,3710644.7
177427561.1661,4417336.2,3710644.7
177427563.1661,4417336.2,3710644.7
177427565.1661,4417336.2,3710644.7
177427567.1661,4417336.2,3710644.7
177427569.1661,4417336.2,3710644.7
177427571.1661,4417336.2,3710644.7
177427573.1661,4417336.2,3710644.7
177427575.1661,4417336.2,3710644.7
177427577.1661,4417336.2,3710644.7
177427579.1661,4417336.2,3710644.7
177427581.1661,4417336.2,3710644.7
177427583.1661,4417336.2,3710644.7
177427585.1661,4417336.2,3710644.7
177427587.1661,4417336.2,3710644.7
177427589.1661,4417336.2,3710644.7
177427591.1661,4417336.2,3710644.7
177427593.1661,4417336.2,3710644.7
177427595.1661,4417336.2,3710644.7
177427597.1661,4417336.2,3710644.7
177427599.1661,4417336.2,3710644.7
177427601.1661,4417336.2,3710644.7
177427603.1661,4417336.2,3710644.7
177427605.1661,4417336.2,3710644.8000000003
177427607.1661,4417336.2,3710644.8000000003
177427609.1661,4417336.2,3710644.8000000003
177427611.1661,4417336.2,3710644.8000000003
177427613.1661,4417336.2,3710644.8000000003
177427615.1661,4417336.2,3710644.8000000003
177427617.1661,4417336.2,3710644.8000000003
177427619.1661,4417336.2,3710644.8000000003
177427621.1661,4417336.2,3710644.8000000003
177427623.1661,4417336.2,3710644.8000000003
177427625.1661,4417336.2,3710644.8000000003
177427627.1661,4417336.2,3710644.8000000003
177427629.1661,4417336.2,3710644.8000000003
177427631.1661,4417336.2,3710644.9000000004
177427633.1661,4417336.2,3710644.9000000004
177427635.1661,4417336.2,3710644.9000000004
177427637.1661,4417336.2,3710644.9000000004
177427639.1661,4417336.100000001,3710644.9000000004
177427641.1661,4417336.100000001,3710644.9000000004
177427643.1661,4417336.100000001,3710644.9000000004
177427645.1661,4417336.100000001,3710644.9000000004
177427647.1661,4417336.100000001,3710644.9000000004
177427649.1661,4417336.100000001,3710644.9000000004
177427651.1661,4417336.100000001,3710644.9000000004
177427653.1661,4417336.000000001,3710644.9000000004
177427655.1661,4417336.000000001,3710644.9000000004
177427657.1661,4417336.000000001,3710644.9000000004
177427659.1661,4417336.000000001,3710644.9000000004
177427661.1661,4417336.000000001,3710645.0000000005
177427663.1661,4417335.900000001,3710645.0000000005
177427665.1661,4417335.900000001,3710645.0000000005
177427667.1661,4417335.900000001,3710645.0000000005
177427669.1661,4417335.900000001,3710645.0000000005
177427671.1661,4417335.900000001,3710645.0000000005
177427673.1661,4417335.900000001,3710645.0000000005
177427675.1661,4417335.900000001,3710645.0000000005
177427677.1661,4417335.900000001,3710645.0000000005
177427679.1661,4417335.900000001,3710645.0000000005
177427681.1661,4417335.900000001,3710645.1000000006
177427683.1661,4417335.900000001,3710645.1000000006
177427685.1661,4417335.900000001,3710645.1000000006
177427687.1661,4417335.900000001,3710645.1000000006
177427689.1661,4417335.900000001,3710645.1000000006
177427691.1661,4417335.900000001,3710645.1000000006
177427693.1661,4417335.900000001,3710645.1000000006
177427695.1661,4417335.900000001,3710645.1000000006
177427697.1661,4417336.300000002,3710645.1000000006
177427699.1661,4417337.300000002,3710645.1000000006
177427701.1661,4417337.300000002,3710645.1000000006
177427703.1661,4417337.300000002,3710645.1000000006
177427705.1661,4417337.300000002,3710645.1000000006
177427707.1661,4417337.300000002,3710645.1000000006
177427709.1661,4417337.300000002,3710645.1000000006
177427711.1661,4417337.300000002,3710645.1000000006
177427713.1661,4417337.300000002,3710645.1000000006
177427715.1661,4417337.300000002,3710645.1000000006
177427717.1661,4417337.300000002,3710645.1000000006
177427719.1661,4417337.200000002,3710645.2000000007
177427721.1661,4417337.200000002,3710645.2000000007
177427723.1661,4417337.200000002,3710645.2000000007
177427725.1661,4417337.200000002,3710645.2000000007
177427727.1661,4417337.400000002,3710645.2000000007
177427729.1661,4417337.400000002,3710645.2000000007
177427731.1661,4417337.400000002,3710645.3000000007
177427733.1661,4417337.400000002,3710645.3000000007
177427735.1661,4417337.400000002,3710645.3000000007
177427737.1661,4417337.400000002,3710645.3000000007
177427739.1661,4417337.400000002,3710645.3000000007
177427741.1661,4417337.300000003,3710645.3000000007
177427743.1661,4417337.300000003,3710645.3000000007
177427745.1661,4417337.200000003,3710645.3000000007
177427747.1661,4417337.200000003,3710645.3000000007
177427749.1661,4417337.200000003,3710645.400000001
177427751.1661,4417337.200000003,3710645.400000001
177427753.1661,4417337.200000003,3710645.3000000007
177427755.1661,4417337.200000003,3710645.3000000007
177427757.1661,4417337.200000003,3710645.3000000007
177427759.1661,4417337.200000003,3710645.3000000007
177427761.1661,4417337.200000003,3710645.3000000007
177427763.1661,4417337.200000003,3710645.3000000007
177427765.1661,4417337.200000003,3710645.3000000007
177427767.1661,4417337.200000003,3710645.3000000007
177427769.1661,4417337.200000003,3710645.3000000007
177427771.1661,4417337.200000003,3710645.3000000007
177427773.1661,4417337.200000003,3710645.3000000007
177427775.1661,4417337.200000003,3710645.3000000007
177427777.1661,4417337.200000003,3710645.3000000007
177427779.1661,4417337.200000003,3710645.3000000007
177427781.1661,4417337.200000003,3710645.3000000007
177427783.1661,4417337.200000003,3710645.3000000007
177427785.1661,4417337.200000003,3710645.3000000007
177427787.1661,4417337.200000003,3710645.3000000007
177427789.1661,4417337.200000003,3710645.3000000007
177427791.1661,4417337.200000003,3710645.2000000007
177427793.1661,4417337.200000003,3710645.2000000007
177427795.1661,4417337.200000003,3710645.2000000007
177427797.1661,4417337.200000003,3710645.2000000007
177427799.1661,4417337.200000003,3710645.2000000007
177427801.1661,4417337.200000003,3710645.2000000007
177427805.1661,4417337.200000003,3710645.2000000007
177427807.1661,4417337.200000003,3710645.2000000007
177427809.1661,4417337.200000003,3710645.2000000007
177427811.1661,4417337.200000003,3710645.2000000007
177427813.1661,4417337.200000003,3710645.2000000007
177427815.1661,4417337.100000003,3710645.2000000007
177427817.1661,4417337.100000003,3710645.2000000007
177427819.1661,4417337.100000003,3710645.2000000007
177427821.1661,4417337.000000004,3745979.8000000007
177427823.1661,4417337.000000004,3745979.8000000007
177427825.1661,4417337.000000004,3745979.8000000007
177427827.1661,4417336.900000004,3745979.8000000007
177427829.1661,4417336.900000004,3745979.8000000007
177427831.1661,4417336.900000004,3745979.8000000007
177427833.1661,4417336.900000004,3745979.900000001
177427835.1661,4417336.900000004,3745979.900000001
177427837.1661,4417336.8000000045,3745979.900000001
177427839.1661,4417336.8000000045,3745979.900000001
177427841.1661,4417336.8000000045,3745979.900000001
177427843.1661,4417336.8000000045,3745979.900000001
177427845.1661,4417336.8000000045,3745979.900000001
177427847.1661,4417336.8000000045,3745979.900000001
177427849.1661,4417336.8000000045,3745979.900000001
177427851.1661,4417336.8000000045,3745979.900000001
177427853.1661,4417336.8000000045,3745979.900000001
177427855.1661,4417336.8000000045,3745979.900000001
177427857.1661,4417336.8000000045,3745979.900000001
177427859.1661,4417336.8000000045,3745979.900000001
177427861.1661,4417336.8000000045,3745979.900000001
177427863.1661,4417336.8000000045,3745979.900000001
177427865.1661,4417336.700000005,3745979.900000001
177427867.1661,4417336.700000005,3745979.900000001
177427869.1661,4417336.700000005,3745979.900000001
177427871.1661,4417336.700000005,3745979.900000001
177427873.1661,4417336.600000005,3745979.900000001
177427875.1661,4417336.500000006,3745979.900000001
177427877.1661,4417336.500000006,3745979.900000001
177427879.1661,4417336.500000006,3745979.900000001
177427881.1661,4417336.500000006,3745979.900000001
177427883.1661,4417336.500000006,3745979.900000001
177427885.1661,4417336.500000006,3745979.900000001
177427887.1661,4417336.400000006,3745979.900000001
177427889.1661,4417336.400000006,3745980.000000001
177427891.1661,4417336.400000006,3745980.000000001
177427893.1661,4417336.400000006,3745980.100000001
177427895.1661,4417336.500000006,3745980.000000001
177427897.1661,4417336.500000006,3745980.100000001
177427899.1661,4417336.500000006,3745980.100000001
177427901.1661,4417336.500000006,3745980.100000001
177427903.1661,4417336.500000006,3745980.200000001
177427905.1661,4417336.500000006,3745980.200000001
177427907.1661,4417336.500000006,3745980.200000001
177427909.1661,4417336.500000006,3745980.200000001
177427911.1661,4417336.500000006,3745980.300000001
177427913.1661,4417336.500000006,3745980.300000001
177427915.1661,4417336.500000006,3745980.300000001
177427917.1661,4417336.500000006,3745980.300000001
177427919.1661,4417336.500000006,3745980.300000001
177427921.1661,4417336.400000006,3745980.300000001
177427923.1661,4417336.400000006,3745980.300000001
177427925.1661,4417336.400000006,3745980.300000001
177427927.1661,4417336.400000006,3745980.300000001
177427929.1661,4417336.400000006,3745979.800000001
177427931.1661,4417336.400000006,3745979.800000001
177427933.1661,4417336.400000006,3745979.800000001
177427935.1661,4417336.300000006,3745979.800000001
177427937.1661,4417336.200000007,3745979.800000001
177427939.1661,4417336.200000007,3745979.800000001
177427941.1661,4417336.200000007,3745979.800000001
177427943.1661,4417336.200000007,3745979.800000001
177427945.1661,4417336.200000007,3745979.800000001
177427947.1661,4417336.200000007,3745979.800000001
177427949.1661,4417336.200000007,3745979.800000001
177427951.1661,4417336.200000007,3745979.800000001
177427953.1661,4417336.200000007,3745979.800000001
177427955.1661,4417336.200000007,3745979.800000001
177427957.1661,4417336.200000007,3745979.800000001
177427959.1661,4417336.200000007,3745979.800000001
177427961.1661,4417336.200000007,3745979.800000001
177427963.1661,4417336.200000007,3745979.800000001
177427965.1661,4417336.200000007,3745979.800000001
177427967.1661,4417336.200000007,3745979.800000001
177427969.1661,4417336.100000007,3745979.800000001
177427971.1661,4417336.100000007,3745979.800000001
177427973.1661,4417336.100000007,3745979.800000001
177427975.1661,4417336.100000007,3745979.800000001
177427977.1661,4417336.100000007,3745979.800000001
177427979.1661,4417336.100000007,3745979.800000001
177427981.1661,4417336.100000007,3745979.800000001
177427983.1661,4417336.100000007,3745979.800000001
177427985.1661,4417336.100000007,3745979.800000001
177427987.1661,4417336.100000007,3745979.800000001
177427989.1661,4417336.100000007,3745979.800000001
177427991.1661,4417336.100000007,3745979.800000001
177427993.1661,4417336.100000007,3745979.800000001
