Timestamp,Buy_Price,Sell_Price
177427203.1827,14996.7,11603.3
177427205.1827,14996.7,11603.3
177427207.1827,14996.7,11603.3
177427209.1827,14996.7,11603.3
177427211.1827,14996.7,11603.4
177427213.1827,14996.7,11603.4
177427215.1827,14996.7,11603.4
177427217.1827,14996.7,11603.4
177427219.1827,14996.7,11603.4
177427221.1827,14996.7,11603.4
177427223.1827,14996.7,11603.4
177427225.1827,14996.7,11603.4
177427227.1827,14996.7,11603.4
177427229.1827,14996.7,11603.4
177427231.1827,14996.7,11603.4
177427233.1827,14996.7,11603.4
177427235.1827,14996.7,11603.4
177427237.1827,14996.7,11603.4
177427239.1827,14996.7,11603.4
177427241.1827,14996.7,11603.4
177427243.1827,14996.7,11603.4
177427245.1827,14996.6,11603.4
177427247.1827,14996.5,11603.4
177427249.1827,14996.5,11603.4
177427251.1827,14996.5,11603.4
177427253.1827,14996.5,11603.4
177427255.1827,14996.5,11603.4
177427257.1827,14996.4,11603.4
177427259.1827,14996.4,11603.4
177427261.1827,14996.4,11603.4
177427263.1827,14996.4,11603.4
177427265.1827,14996.4,11603.4
177427267.1827,14996.4,11603.4
177427269.1827,14996.4,11603.4
177427271.1827,14996.4,11603.4
177427273.1827,14996.4,11603.4
177427275.1827,14996.4,11603.4
177427277.1827,14996.4,11603.4
177427279.1827,14996.3,11603.4
177427281.1827,14996.3,11603.4
177427283.1827,14996.199999999999,11603.4
177427285.1827,14996.4,11603.4
177427287.1827,14996.4,11603.4
177427289.1827,14996.4,11603.4
177427291.1827,14996.4,11603.4
177427293.1827,14996.4,11603.4
177427295.1827,14996.4,11603.4
177427297.1827,14996.4,11603.4
177427299.1827,14996.4,11603.4
177427301.1827,14996.4,11603.4
177427303.1827,14996.4,11603.4
177427305.1827,14996.4,11603.4
177427307.1827,14996.4,11603.4
177427309.1827,14996.4,11603.4
177427311.1827,14996.4,11603.4
177427313.1827,14996.4,11603.4
177427315.1827,14996.4,11603.4
177427317.1827,14996.4,11603.4
177427319.1827,14996.4,11603.4
177427321.1827,14996.4,11603.4
177427323.1827,14996.4,11603.4
177427325.1827,14996.4,11603.4
177427327.1827,14996.4,11603.4
177427329.1827,14996.4,11603.4
177427331.1827,14996.4,11603.4
177427333.1827,14996.4,11603.4
177427335.1827,14996.4,11603.4
177427337.1827,14996.4,11603.4
177427339.1827,14996.4,11603.4
177427341.1827,14996.4,11603.4
177427343.1827,14996.4,11603.4
177427345.1827,14996.4,11603.4
177427347.1827,14996.4,11603.4
177427349.1827,14996.4,11603.4
177427351.1827,14996.4,11603.4
177427353.1827,14996.4,11603.4
177427355.1827,14996.4,11603.4
177427357.1827,14996.4,11603.4
177427359.1827,14996.4,11603.4
177427361.1827,14996.4,11603.4
177427363.1827,14996.4,11603.4
177427365.1827,14996.4,11603.4
177427367.1827,14996.4,11603.4
177427369.1827,14996.4,11603.4
177427371.1827,14996.4,11603.4
177427373.1827,14996.4,11603.4
177427375.1827,14996.4,11603.4
177427377.1827,14996.4,11603.4
177427379.1827,14996.4,11603.4
177427381.1827,14996.4,11603.4
177427383.1827,14996.4,11603.4
177427385.1827,14996.4,11603.4
177427387.1827,14996.4,11603.4
177427389.1827,14996.4,11603.4
177427391.1827,14996.4,11603.4
177427393.1827,14996.3,11603.4
177427395.1827,14996.3,11603.4
177427397.1827,14996.3,11603.4
177427399.1827,14996.3,11603.4
177427401.1827,14996.3,11603.4
177427403.1827,14996.3,11603.4
177427405.1827,14996.3,11603.4
177427407.1827,14996.3,11603.3
177427409.1827,14996.199999999999,11603.3
177427411.1827,14996.199999999999,11603.3
177427413.1827,14996.199999999999,11603.3
177427415.1827,14996.199999999999,11603.3
177427417.1827,14996.199999999999,11603.3
177427419.1827,14996.199999999999,11603.3
177427421.1827,14996.199999999999,11603.3
177427423.1827,14996.199999999999,11603.3
177427425.1827,14996.199999999999,11603.3
177427427.1827,14996.199999999999,11603.3
177427429.1827,14996.199999999999,11603.3
177427431.1827,14996.199999999999,11603.3
177427433.1827,14996.199999999999,11603.3
177427435.1827,14996.199999999999,11603.3
177427437.1827,14996.199999999999,11603.3
177427439.1827,14996.199999999999,11603.3
177427441.1827,14996.199999999999,11603.3
177427443.1827,14996.199999999999,11603.3
177427445.1827,14996.199999999999,11603.3
177427447.1827,14996.199999999999,11603.3
177427449.1827,14996.199999999999,11603.3
177427451.1827,14996.199999999999,11603.3
177427453.1827,14996.199999999999,11603.3
177427455.1827,14996.199999999999,11603.3
177427457.1827,14996.199999999999,11603.3
177427459.1827,14996.199999999999,11603.3
177427461.1827,14996.199999999999,11603.3
177427463.1827,14996.199999999999,11603.3
177427465.1827,14996.199999999999,11603.3
177427467.1827,14996.199999999999,11603.3
177427469.1827,14996.199999999999,11603.3
177427471.1827,14996.199999999999,11603.3
177427473.1827,14996.199999999999,11603.3
177427475.1827,14996.199999999999,11603.3
177427477.1827,14996.199999999999,11603.3
177427479.1827,14996.199999999999,11603.3
177427481.1827,14996.099999999999,11603.3
177427483.1827,14996.099999999999,11603.3
177427485.1827,14996.099999999999,11603.3
177427487.1827,14996.099999999999,11603.3
177427489.1827,14996.099999999999,11603.3
177427491.1827,14996.399999999998,11603.3
177427493.1827,14996.399999999998,11603.3
177427495.1827,14996.399999999998,11603.3
177427497.1827,14996.399999999998,11603.3
177427499.1827,14996.399999999998,11603.3
177427501.1827,14996.399999999998,11603.3
177427503.1827,14996.399999999998,11603.4
177427505.1827,14996.399999999998,11603.4
177427507.1827,14996.399999999998,11603.3
177427509.1827,14996.499999999998,11603.3
177427511.1827,14996.499999999998,11603.3
177427513.1827,14996.499999999998,11603.3
177427515.1827,14996.499999999998,11603.3
177427517.1827,14996.499999999998,11603.3
177427519.1827,14996.499999999998,11603.3
177427521.1827,14996.499999999998,11603.3
177427523.1827,14996.499999999998,11603.3
177427525.1827,14996.499999999998,11603.3
177427527.1827,14996.499999999998,11603.3
177427529.1827,14996.499999999998,11603.3
177427531.1827,14996.499999999998,11603.3
177427533.1827,14996.499999999998,11603.3
177427535.1827,14996.499999999998,11603.3
177427537.1827,14996.499999999998,11603.3
177427539.1827,14996.499999999998,11603.3
177427541.1827,14996.499999999998,11603.3
177427543.1827,14996.499999999998,11603.3
177427545.1827,14996.499999999998,11603.3
177427547.1827,14996.499999999998,11603.3
177427549.1827,14996.499999999998,11603.3
177427551.1827,14996.499999999998,11603.3
177427553.1827,14996.499999999998,11603.3
177427555.1827,14996.499999999998,11603.3
177427557.1827,14996.499999999998,11603.3
177427559.1827,14996.499999999998,11603.3
177427561.1827,14996.499999999998,11603.3
177427563.1827,14996.499999999998,11603.3
177427565.1827,14996.499999999998,11603.3
177427567.1827,14996.499999999998,11603.3
177427569.1827,14996.499999999998,11603.3
177427571.1827,14996.499999999998,11603.3
177427573.1827,14996.499999999998,11603.3
177427575.1827,14996.499999999998,11603.3
177427577.1827,14996.499999999998,11603.3
177427579.1827,14996.499999999998,11603.3
177427581.1827,14996.499999999998,11603.3
177427583.1827,14996.499999999998,11603.3
177427585.1827,14996.499999999998,11603.3
177427587.1827,14996.499999999998,11603.3
177427589.1827,14996.499999999998,11603.3
177427591.1827,14996.499999999998,11603.3
177427593.1827,14996.499999999998,11603.3
177427595.1827,14996.499999999998,11603.3
177427597.1827,14996.499999999998,11603.3
177427599.1827,14996.499999999998,11603.3
177427601.1827,14996.499999999998,11603.3
177427603.1827,14996.499999999998,11603.3
177427605.1827,14996.499999999998,11603.3
177427607.1827,14996.499999999998,11603.3
177427609.1827,14996.499999999998,11603.3
177427611.1827,14996.499999999998,11603.3
177427613.1827,14996.499999999998,11603.3
177427615.1827,14996.499999999998,11603.3
177427617.1827,14996.499999999998,11603.3
177427619.1827,14996.499999999998,11603.3
177427621.1827,14996.499999999998,11603.3
177427623.1827,14996.499999999998,11603.3
177427625.1827,14996.499999999998,11603.3
177427627.1827,14996.499999999998,11603.3
177427629.1827,14996.399999999998,11603.3
177427631.1827,14996.399999999998,11603.3
177427633.1827,14996.399999999998,11603.3
177427635.1827,14996.399999999998,11603.3
177427637.1827,14996.399999999998,11603.3
177427639.1827,14996.399999999998,11603.3
177427641.1827,14996.399999999998,11603.3
177427643.1827,14996.399999999998,11603.3
177427645.1827,14996.399999999998,11603.3
177427647.1827,14996.399999999998,11603.3
177427649.1827,14996.399999999998,11603.3
177427651.1827,14996.399999999998,11603.3
177427653.1827,14996.399999999998,11603.3
177427655.1827,14996.399999999998,11603.3
177427657.1827,14996.399999999998,11603.3
177427659.1827,14996.399999999998,11603.3
177427661.1827,14996.399999999998,11603.3
177427663.1827,14996.399999999998,11603.3
177427665.1827,14996.399999999998,11603.3
177427667.1827,14996.399999999998,11603.3
177427669.1827,14996.399999999998,11603.3
177427671.1827,14996.399999999998,11603.3
177427673.1827,14996.399999999998,11603.3
177427675.1827,14996.399999999998,11603.3
177427677.1827,14996.399999999998,11603.3
177427679.1827,14996.399999999998,11603.3
177427681.1827,14996.399999999998,11603.3
177427683.1827,14996.399999999998,11603.3
177427685.1827,14996.399999999998,11603.3
177427687.1827,14996.299999999997,11603.3
177427689.1827,14996.299999999997,11603.3
177427691.1827,14996.299999999997,11603.3
177427693.1827,14996.199999999997,11603.3
177427695.1827,14996.199999999997,11603.3
177427697.1827,14996.199999999997,11603.3
177427699.1827,14996.099999999997,11603.3
177427701.1827,14996.099999999997,11603.3
177427703.1827,14996.099999999997,11603.3
177427705.1827,14996.099999999997,11603.3
177427707.1827,14996.099999999997,11603.3
177427709.1827,14996.099999999997,11603.3
177427711.1827,14996.099999999997,11603.3
177427713.1827,14996.099999999997,11603.3
177427715.1827,14996.099999999997,11603.3
177427717.1827,14996.099999999997,11603.3
177427719.1827,14996.099999999997,11603.3
